Marital status,Application mode,Application order,Course,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,situacao,idade_ingresso,bolsista,turno,sexo
"
1",1.0,2.0,9670.0,1.0,160.0,1.0,2.0,1.0,4.0,4.0,137.3,1.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,5.0,13.4,0.0,0.0,6.0,6.0,5.0,12.8,0.0,12.7,3.7,-1.7,Sucesso,19.0,Não,Diurno,Feminino
"
4",43.0,1.0,9238.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,110.0,0.0,0.0,1.0,1.0,34.0,0.0,0.0,6.0,13.0,4.0,11.25,0.0,0.0,6.0,8.0,4.0,13.75,0.0,13.9,-0.3,0.79,Sucesso,34.0,Não,Diurno,Feminino
"
1",1.0,1.0,9085.0,1.0,140.0,1.0,3.0,3.0,2.0,2.0,146.4,0.0,0.0,0.0,1.0,18.0,0.0,0.0,5.0,5.0,5.0,12.6,0.0,0.0,5.0,7.0,5.0,11.6,0.0,7.6,2.6,0.32,Sucesso,18.0,Não,Diurno,Feminino
"
2",39.0,1.0,8014.0,1.0,140.0,1.0,37.0,37.0,9.0,9.0,121.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,6.0,8.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,11.833333333333334,0.0,10.8,1.4,1.74,Sucesso,34.0,Não,Noturno,Feminino
"
1",43.0,1.0,9853.0,1.0,140.0,1.0,37.0,37.0,6.0,6.0,125.2,0.0,0.0,1.0,1.0,41.0,0.0,20.0,21.0,23.0,21.0,12.333333333333334,0.0,19.0,19.0,19.0,19.0,12.105263157894736,0.0,12.4,0.5,1.79,Sucesso,34.0,Não,Diurno,Feminino
"
1",17.0,2.0,9773.0,1.0,115.0,1.0,1.0,1.0,5.0,5.0,119.6,1.0,0.0,0.0,1.0,22.0,0.0,0.0,6.0,11.0,5.0,12.0,0.0,0.0,6.0,11.0,5.0,11.0,0.0,7.6,2.6,0.32,Abandono,22.0,Sim,Diurno,Feminino
"
4",39.0,1.0,9147.0,1.0,140.0,1.0,37.0,37.0,9.0,9.0,142.8,0.0,0.0,0.0,1.0,43.0,0.0,0.0,5.0,5.0,5.0,16.4,0.0,0.0,5.0,5.0,5.0,16.6,0.0,7.6,2.6,0.32,Sucesso,34.0,Não,Diurno,Feminino
"
2",39.0,1.0,8014.0,19.0,133.1,1.0,3.0,19.0,90.0,90.0,123.5,0.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,Abandono,34.0,Não,Noturno,Feminino
"
1",39.0,1.0,9003.0,19.0,133.1,1.0,37.0,37.0,9.0,9.0,100.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,6.0,10.0,6.0,12.75,0.0,0.0,6.0,6.0,4.0,14.75,0.0,13.9,-0.3,0.79,Sucesso,34.0,Não,Diurno,Feminino
"
2",39.0,1.0,9991.0,19.0,133.1,1.0,37.0,37.0,9.0,9.0,150.3,0.0,0.0,0.0,1.0,47.0,0.0,0.0,5.0,5.0,5.0,14.8,0.0,0.0,5.0,5.0,5.0,14.4,0.0,7.6,2.6,0.32,Sucesso,34.0,Não,Noturno,Feminino
"
1",1.0,1.0,171.0,3.0,116.0,1.0,3.0,3.0,2.0,2.0,128.2,0.0,0.0,0.0,1.0,22.0,0.0,12.0,17.0,22.0,17.0,10.36842105263158,0.0,14.0,17.0,18.0,17.0,11.5,0.0,11.1,0.6,2.02,Sucesso,22.0,Não,Diurno,Feminino
"
2",39.0,1.0,9500.0,1.0,110.0,1.0,37.0,37.0,9.0,6.0,114.3,0.0,0.0,0.0,1.0,41.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,Abandono,34.0,Não,Diurno,Feminino
"
5",42.0,1.0,9254.0,2.0,120.0,1.0,37.0,37.0,4.0,9.0,120.0,0.0,0.0,0.0,1.0,32.0,0.0,9.0,15.0,21.0,13.0,12.692307692307692,0.0,12.0,15.0,22.0,13.0,12.384615384615383,0.0,10.8,1.4,1.74,Sucesso,32.0,Não,Diurno,Feminino
"
2",39.0,1.0,9991.0,12.0,133.1,1.0,37.0,34.0,90.0,90.0,110.7,1.0,0.0,0.0,1.0,50.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,Abandono,34.0,Não,Noturno,Feminino
"
1",39.0,1.0,9556.0,1.0,133.1,6.0,3.0,3.0,4.0,4.0,169.2,0.0,0.0,1.0,0.0,54.0,1.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,12.4,0.5,1.79,Abandono,34.0,Não,Diurno,Feminino
"
2",42.0,1.0,9853.0,1.0,133.1,1.0,37.0,37.0,4.0,7.0,100.0,0.0,0.0,0.0,1.0,34.0,0.0,6.0,12.0,18.0,11.0,13.0,0.0,4.0,13.0,22.0,8.0,11.875,0.0,12.7,3.7,-1.7,Abandono,34.0,Não,Diurno,Feminino
"
4",39.0,1.0,8014.0,1.0,133.1,1.0,38.0,37.0,5.0,7.0,144.5,0.0,0.0,0.0,1.0,45.0,0.0,0.0,6.0,13.0,4.0,12.5,0.0,0.0,6.0,8.0,3.0,11.666666666666666,0.0,16.2,0.3,-0.92,Abandono,34.0,Não,Noturno,Feminino
"
4",39.0,1.0,8014.0,19.0,133.1,1.0,37.0,37.0,9.0,7.0,134.5,0.0,0.0,0.0,1.0,47.0,0.0,0.0,6.0,8.0,5.0,12.2,0.0,0.0,6.0,10.0,4.0,11.25,0.0,12.4,0.5,1.79,Sucesso,34.0,Sim,Noturno,Feminino
"
2",39.0,1.0,9991.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,113.4,0.0,0.0,0.0,1.0,33.0,0.0,0.0,5.0,14.0,1.0,10.0,0.0,0.0,5.0,13.0,2.0,12.0,0.0,12.4,0.5,1.79,Abandono,33.0,Não,Noturno,Feminino
"
2",39.0,1.0,8014.0,1.0,140.0,1.0,37.0,37.0,9.0,9.0,128.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,6.0,7.0,6.0,12.333333333333334,0.0,0.0,6.0,8.0,6.0,11.5,0.0,8.9,1.4,3.51,Sucesso,34.0,Sim,Noturno,Feminino
"
1",7.0,1.0,9003.0,3.0,120.0,1.0,37.0,37.0,6.0,6.0,120.0,0.0,0.0,0.0,1.0,54.0,0.0,9.0,13.0,13.0,13.0,14.307692307692308,0.0,5.0,12.0,15.0,12.0,15.23076923076923,0.0,15.5,2.8,-4.06,Sucesso,34.0,Não,Diurno,Feminino
"
1",39.0,1.0,8014.0,2.0,130.0,1.0,37.0,37.0,5.0,7.0,147.5,0.0,0.0,0.0,1.0,39.0,0.0,7.0,11.0,13.0,11.0,14.454545454545457,0.0,6.0,8.0,8.0,8.0,13.5,0.0,12.7,3.7,-1.7,Sucesso,34.0,Não,Noturno,Feminino
"
2",39.0,1.0,9991.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,120.7,0.0,0.0,0.0,1.0,39.0,0.0,0.0,5.0,6.0,5.0,11.0,0.0,0.0,5.0,5.0,5.0,13.2,0.0,7.6,2.6,0.32,Sucesso,34.0,Não,Noturno,Feminino
"
1",1.0,1.0,9853.0,1.0,153.0,1.0,19.0,37.0,9.0,9.0,153.7,0.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,8.0,6.0,13.142857142857142,0.0,0.0,6.0,6.0,6.0,12.833333333333334,0.0,15.5,2.8,-4.06,Sucesso,18.0,Sim,Diurno,Feminino
"
1",17.0,1.0,9238.0,1.0,131.0,1.0,37.0,37.0,9.0,7.0,121.9,0.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,8.0,6.0,13.75,0.0,0.0,6.0,7.0,6.0,11.857142857142858,0.0,16.2,0.3,-0.92,Sucesso,19.0,Sim,Diurno,Feminino
"
1",17.0,4.0,9670.0,1.0,126.0,1.0,38.0,19.0,9.0,6.0,119.4,1.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,9.0,5.0,13.8,0.0,8.9,1.4,3.51,Sucesso,18.0,Sim,Diurno,Feminino
"
2",39.0,1.0,8014.0,12.0,110.0,1.0,34.0,34.0,0.0,0.0,157.8,0.0,0.0,0.0,1.0,44.0,0.0,5.0,8.0,13.0,8.0,13.75,0.0,2.0,6.0,9.0,6.0,12.5,0.0,7.6,2.6,0.32,Sucesso,34.0,Não,Noturno,Feminino
"
1",39.0,1.0,9991.0,1.0,150.0,1.0,3.0,1.0,3.0,9.0,154.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,12.4,0.5,1.79,Abandono,27.0,Não,Noturno,Feminino
"
1",1.0,2.0,9670.0,1.0,131.0,1.0,1.0,19.0,4.0,7.0,135.9,1.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,13.166666666666666,0.0,0.0,6.0,8.0,6.0,12.428571428571429,0.0,8.9,1.4,3.51,Sucesso,18.0,Sim,Diurno,Feminino
"
2",43.0,1.0,8014.0,1.0,130.0,1.0,34.0,34.0,0.0,0.0,130.0,0.0,0.0,0.0,1.0,45.0,0.0,10.0,12.0,12.0,9.0,12.444444444444445,3.0,4.0,7.0,8.0,6.0,12.0,0.0,9.4,-0.8,-3.12,Abandono,34.0,Não,Noturno,Feminino
"
1",17.0,4.0,9853.0,1.0,122.0,1.0,38.0,37.0,9.0,9.0,118.9,1.0,0.0,0.0,1.0,20.0,0.0,0.0,6.0,7.0,6.0,12.666666666666666,0.0,0.0,6.0,7.0,5.0,13.0,0.0,7.6,2.6,0.32,Sucesso,20.0,Não,Diurno,Feminino
"
2",1.0,1.0,8014.0,1.0,151.0,1.0,37.0,37.0,9.0,9.0,152.4,0.0,0.0,0.0,1.0,40.0,0.0,0.0,6.0,7.0,6.0,11.333333333333334,0.0,0.0,6.0,7.0,6.0,10.5,0.0,10.8,1.4,1.74,Sucesso,34.0,Não,Noturno,Feminino
"
1",43.0,1.0,9500.0,1.0,136.0,1.0,3.0,3.0,2.0,2.0,100.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,7.0,8.0,7.0,13.6125,0.0,0.0,8.0,8.0,8.0,14.575,0.0,13.9,-0.3,0.79,Sucesso,18.0,Não,Diurno,Feminino
"
1",18.0,6.0,9500.0,1.0,140.0,1.0,3.0,19.0,3.0,8.0,129.0,1.0,0.0,0.0,1.0,21.0,0.0,0.0,8.0,8.0,7.0,12.414285714285716,0.0,0.0,8.0,8.0,7.0,12.414285714285716,0.0,12.7,3.7,-1.7,Sucesso,21.0,Não,Diurno,Feminino
"
1",17.0,2.0,171.0,1.0,131.0,1.0,2.0,1.0,3.0,3.0,148.9,1.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Sucesso,20.0,Não,Diurno,Feminino
"
2",7.0,1.0,8014.0,3.0,170.0,1.0,19.0,19.0,4.0,4.0,170.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Abandono,27.0,Não,Noturno,Feminino
"
2",39.0,1.0,9556.0,1.0,100.0,6.0,38.0,38.0,9.0,9.0,130.0,0.0,0.0,0.0,1.0,32.0,1.0,0.0,7.0,10.0,7.0,11.0,0.0,0.0,8.0,8.0,8.0,13.125,0.0,12.7,3.7,-1.7,Sucesso,32.0,Não,Diurno,Feminino
"
1",17.0,1.0,9238.0,1.0,116.0,1.0,1.0,1.0,3.0,3.0,119.2,1.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.0,0.0,0.0,6.0,6.0,6.0,13.5,0.0,8.9,1.4,3.51,Sucesso,18.0,Sim,Diurno,Feminino
"
1",39.0,1.0,8014.0,1.0,133.1,1.0,37.0,37.0,9.0,7.0,129.0,0.0,0.0,0.0,1.0,37.0,0.0,0.0,6.0,13.0,4.0,12.0,0.0,0.0,6.0,10.0,3.0,12.0,0.0,16.2,0.3,-0.92,Abandono,34.0,Não,Noturno,Feminino
"
1",17.0,1.0,9773.0,1.0,136.0,1.0,3.0,1.0,2.0,3.0,132.5,1.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,7.0,6.0,12.5,0.0,0.0,6.0,7.0,6.0,12.5,0.0,10.8,1.4,1.74,Sucesso,19.0,Não,Diurno,Feminino
"
4",39.0,2.0,8014.0,1.0,160.0,1.0,37.0,38.0,7.0,5.0,115.0,0.0,0.0,0.0,1.0,41.0,0.0,0.0,6.0,8.0,6.0,11.333333333333334,0.0,0.0,6.0,9.0,6.0,11.333333333333334,0.0,10.8,1.4,1.74,Sucesso,34.0,Sim,Noturno,Feminino
"
2",1.0,4.0,9500.0,1.0,140.0,1.0,1.0,37.0,4.0,9.0,128.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,6.0,14.066666666666668,0.0,0.0,7.0,7.0,6.0,14.066666666666668,0.0,7.6,2.6,0.32,Sucesso,18.0,Sim,Diurno,Feminino
"
1",43.0,1.0,9085.0,1.0,130.0,1.0,37.0,37.0,90.0,90.0,125.1,0.0,0.0,0.0,1.0,21.0,0.0,2.0,9.0,14.0,8.0,13.555555555555555,0.0,2.0,7.0,10.0,7.0,13.571428571428571,0.0,7.6,2.6,0.32,Sucesso,21.0,Não,Diurno,Feminino
"
1",44.0,1.0,9003.0,1.0,140.0,1.0,1.0,19.0,3.0,9.0,140.0,1.0,0.0,1.0,0.0,23.0,0.0,0.0,6.0,13.0,5.0,11.6,0.0,0.0,6.0,11.0,4.0,12.25,0.0,12.4,0.5,1.79,Abandono,23.0,Não,Diurno,Feminino
"
1",17.0,2.0,9773.0,1.0,123.0,1.0,1.0,1.0,3.0,3.0,120.9,1.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.9,-0.3,0.79,Abandono,18.0,Não,Diurno,Feminino
"
1",1.0,6.0,9500.0,1.0,143.0,1.0,19.0,19.0,4.0,4.0,135.3,1.0,0.0,0.0,1.0,18.0,0.0,0.0,8.0,8.0,8.0,13.27625,0.0,0.0,8.0,8.0,8.0,13.27625,0.0,9.4,-0.8,-3.12,Sucesso,18.0,Não,Diurno,Feminino
"
1",43.0,4.0,9085.0,1.0,133.1,1.0,34.0,34.0,99.0,99.0,125.2,0.0,0.0,0.0,1.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,Abandono,21.0,Não,Diurno,Feminino
"
1",1.0,2.0,9238.0,1.0,136.0,1.0,22.0,30.0,0.0,8.0,135.7,1.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,8.0,6.0,14.375,0.0,0.0,6.0,8.0,6.0,14.75,0.0,7.6,2.6,0.32,Sucesso,19.0,Não,Diurno,Feminino
"
6",39.0,2.0,9147.0,1.0,133.1,1.0,37.0,37.0,9.0,9.0,110.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Abandono,34.0,Não,Diurno,Feminino
"
2",7.0,1.0,8014.0,3.0,110.0,1.0,37.0,37.0,9.0,9.0,110.0,0.0,0.0,0.0,1.0,39.0,0.0,9.0,13.0,19.0,12.0,13.416666666666666,0.0,4.0,10.0,10.0,10.0,14.5,0.0,16.2,0.3,-0.92,Sucesso,34.0,Não,Noturno,Feminino
"
1",1.0,1.0,9500.0,1.0,118.0,1.0,38.0,38.0,7.0,7.0,115.2,1.0,0.0,0.0,1.0,19.0,0.0,0.0,7.0,9.0,6.0,12.97166666666667,0.0,0.0,8.0,9.0,7.0,12.321428571428571,0.0,11.1,0.6,2.02,Sucesso,19.0,Não,Diurno,Feminino
"
1",43.0,1.0,9991.0,2.0,110.0,1.0,37.0,37.0,9.0,9.0,112.9,0.0,0.0,0.0,1.0,38.0,0.0,14.0,15.0,16.0,14.0,10.928571428571429,0.0,12.0,14.0,16.0,12.0,11.833333333333334,0.0,9.4,-0.8,-3.12,Abandono,34.0,Não,Noturno,Feminino
"
5",39.0,1.0,9003.0,19.0,133.1,1.0,19.0,1.0,9.0,9.0,119.4,0.0,0.0,1.0,0.0,27.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,0.0,0.0,8.9,1.4,3.51,Abandono,27.0,Não,Diurno,Feminino
"
1",1.0,1.0,171.0,1.0,162.0,1.0,19.0,19.0,4.0,7.0,152.9,1.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,Sucesso,18.0,Sim,Diurno,Feminino
"
2",39.0,1.0,9238.0,19.0,133.1,1.0,37.0,37.0,4.0,4.0,98.5,0.0,0.0,0.0,1.0,48.0,0.0,0.0,6.0,14.0,6.0,11.333333333333334,0.0,0.0,6.0,11.0,5.0,12.4,0.0,15.5,2.8,-4.06,Abandono,34.0,Não,Diurno,Feminino
"
1",39.0,1.0,9670.0,1.0,150.0,1.0,34.0,34.0,0.0,0.0,108.0,0.0,0.0,0.0,1.0,25.0,0.0,0.0,5.0,6.0,1.0,11.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,7.6,2.6,0.32,Abandono,25.0,Não,Diurno,Feminino
"
2",39.0,1.0,9500.0,1.0,133.1,1.0,19.0,37.0,6.0,6.0,120.0,0.0,0.0,0.0,1.0,32.0,0.0,0.0,8.0,9.0,7.0,12.757142857142856,0.0,0.0,8.0,9.0,7.0,12.757142857142856,0.0,12.7,3.7,-1.7,Sucesso,32.0,Sim,Diurno,Feminino
"
1",1.0,1.0,9773.0,1.0,154.0,1.0,37.0,37.0,9.0,7.0,150.2,0.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,14.5,0.0,0.0,6.0,6.0,6.0,14.666666666666666,0.0,16.2,0.3,-0.92,Sucesso,18.0,Sim,Diurno,Feminino
"
1",44.0,1.0,8014.0,39.0,140.0,1.0,1.0,3.0,4.0,6.0,139.2,0.0,0.0,1.0,1.0,20.0,0.0,3.0,6.0,6.0,6.0,13.833333333333334,0.0,2.0,6.0,7.0,6.0,14.571428571428571,0.0,12.4,0.5,1.79,Sucesso,20.0,Não,Noturno,Feminino
"
1",1.0,1.0,9147.0,1.0,158.0,1.0,19.0,37.0,9.0,7.0,130.0,1.0,0.0,0.0,1.0,20.0,0.0,0.0,5.0,8.0,4.0,11.25,0.0,0.0,5.0,7.0,5.0,10.4,0.0,7.6,2.6,0.32,Sucesso,20.0,Não,Diurno,Feminino
"
1",1.0,1.0,171.0,1.0,122.0,1.0,37.0,37.0,9.0,3.0,115.7,1.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4,-0.8,-3.12,Abandono,20.0,Não,Diurno,Feminino
"
1",39.0,1.0,9991.0,9.0,133.1,1.0,37.0,34.0,90.0,90.0,118.1,1.0,0.0,0.0,1.0,39.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,5.0,5.0,2.0,12.5,0.0,7.6,2.6,0.32,Abandono,34.0,Não,Noturno,Feminino
"
1",1.0,1.0,9130.0,1.0,132.0,1.0,6.0,6.0,0.0,4.0,119.1,1.0,0.0,1.0,1.0,29.0,0.0,0.0,5.0,10.0,1.0,13.0,4.0,0.0,5.0,14.0,0.0,0.0,8.0,10.8,1.4,1.74,Abandono,29.0,Não,Diurno,Feminino
"
1",39.0,1.0,9991.0,1.0,130.0,1.0,37.0,37.0,6.0,6.0,111.9,0.0,0.0,1.0,1.0,36.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,12.7,3.7,-1.7,Abandono,34.0,Não,Noturno,Feminino
"
1",1.0,6.0,9500.0,1.0,144.0,1.0,19.0,19.0,9.0,9.0,130.5,1.0,0.0,0.0,1.0,18.0,0.0,0.0,8.0,12.0,7.0,11.971428571428572,0.0,0.0,8.0,12.0,7.0,11.971428571428572,0.0,12.7,3.7,-1.7,Sucesso,18.0,Não,Diurno,Feminino
"
2",39.0,1.0,8014.0,12.0,133.1,1.0,34.0,34.0,0.0,0.0,135.0,0.0,0.0,0.0,1.0,51.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,1.0,6.0,11.0,0.0,0.0,1.0,7.6,2.6,0.32,Abandono,34.0,Não,Noturno,Feminino
"
1",43.0,1.0,9773.0,1.0,133.1,22.0,34.0,34.0,90.0,90.0,130.0,0.0,0.0,1.0,1.0,23.0,1.0,0.0,6.0,11.0,1.0,16.0,0.0,0.0,6.0,8.0,4.0,12.25,0.0,7.6,2.6,0.32,Abandono,23.0,Não,Diurno,Feminino
"
1",44.0,1.0,9085.0,1.0,150.0,1.0,29.0,10.0,6.0,6.0,150.0,1.0,0.0,0.0,1.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,10.8,1.4,1.74,Abandono,21.0,Não,Diurno,Feminino
"
1",43.0,5.0,9853.0,1.0,150.0,1.0,34.0,34.0,0.0,0.0,150.2,1.0,0.0,0.0,0.0,28.0,0.0,0.0,6.0,9.0,4.0,12.75,1.0,0.0,5.0,5.0,0.0,0.0,5.0,9.4,-0.8,-3.12,Abandono,28.0,Não,Diurno,Feminino
"
1",39.0,1.0,8014.0,1.0,100.0,1.0,37.0,37.0,6.0,5.0,107.5,0.0,0.0,0.0,1.0,41.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.7,3.7,-1.7,Abandono,34.0,Não,Noturno,Feminino
"
4",39.0,1.0,8014.0,3.0,100.0,1.0,37.0,37.0,9.0,9.0,130.0,0.0,0.0,0.0,1.0,43.0,0.0,0.0,6.0,7.0,5.0,12.2,0.0,0.0,6.0,6.0,6.0,12.333333333333334,0.0,9.4,-0.8,-3.12,Sucesso,34.0,Sim,Noturno,Feminino
"
1",1.0,1.0,171.0,1.0,145.0,1.0,40.0,1.0,2.0,4.0,160.1,0.0,0.0,0.0,1.0,19.0,0.0,6.0,12.0,12.0,12.0,14.5,0.0,4.0,11.0,15.0,11.0,13.583333333333334,0.0,8.9,1.4,3.51,Sucesso,19.0,Sim,Diurno,Feminino
"
1",39.0,1.0,9003.0,1.0,130.0,1.0,19.0,19.0,9.0,1.0,140.0,0.0,0.0,0.0,1.0,26.0,0.0,6.0,12.0,13.0,6.0,13.0,0.0,4.0,12.0,14.0,11.0,13.833333333333334,0.0,15.5,2.8,-4.06,Sucesso,26.0,Não,Diurno,Feminino
"
1",1.0,4.0,9500.0,1.0,118.0,1.0,4.0,3.0,2.0,3.0,110.7,1.0,0.0,0.0,1.0,18.0,0.0,0.0,7.0,7.0,7.0,11.714285714285714,0.0,0.0,8.0,8.0,8.0,12.75,0.0,12.4,0.5,1.79,Sucesso,18.0,Não,Diurno,Feminino
"
2",39.0,1.0,9853.0,1.0,133.1,1.0,37.0,19.0,9.0,5.0,138.3,0.0,0.0,0.0,1.0,45.0,0.0,0.0,7.0,12.0,4.0,10.25,0.0,0.0,7.0,10.0,3.0,13.0,0.0,11.1,0.6,2.02,Abandono,34.0,Não,Diurno,Feminino
"
1",44.0,1.0,9853.0,39.0,150.0,1.0,3.0,37.0,2.0,7.0,150.0,0.0,0.0,0.0,1.0,19.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.4,0.5,1.79,Abandono,19.0,Não,Diurno,Feminino
"
1",17.0,6.0,9670.0,1.0,113.0,1.0,4.0,1.0,3.0,10.0,112.3,0.0,0.0,0.0,1.0,20.0,0.0,0.0,6.0,9.0,6.0,12.375,0.0,0.0,6.0,7.0,6.0,13.142857142857142,0.0,11.1,0.6,2.02,Sucesso,20.0,Não,Diurno,Feminino
"
1",1.0,6.0,9853.0,1.0,136.0,1.0,1.0,19.0,5.0,5.0,122.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,6.0,6.0,12.666666666666666,0.0,0.0,6.0,6.0,6.0,12.0,0.0,7.6,2.6,0.32,Sucesso,18.0,Não,Diurno,Feminino
"
1",39.0,1.0,9085.0,1.0,140.0,1.0,3.0,3.0,4.0,2.0,141.7,1.0,0.0,0.0,1.0,27.0,0.0,0.0,6.0,13.0,3.0,10.5,0.0,0.0,6.0,19.0,1.0,12.0,0.0,12.4,0.5,1.79,Abandono,27.0,Não,Diurno,Feminino
"
2",1.0,1.0,9003.0,1.0,131.0,1.0,19.0,38.0,5.0,5.0,118.4,0.0,0.0,0.0,1.0,20.0,0.0,0.0,6.0,11.0,6.0,14.125,0.0,0.0,6.0,10.0,5.0,12.6,0.0,13.9,-0.3,0.79,Sucesso,20.0,Não,Diurno,Feminino
"
1",1.0,3.0,9085.0,1.0,138.0,1.0,1.0,1.0,4.0,8.0,128.7,1.0,0.0,0.0,1.0,18.0,0.0,0.0,6.0,7.0,6.0,14.666666666666666,0.0,0.0,6.0,12.0,6.0,13.833333333333334,0.0,8.9,1.4,3.51,Sucesso,18.0,Não,Diurno,Feminino
"
1",39.0,1.0,171.0,1.0,140.0,1.0,37.0,37.0,9.0,9.0,100.8,0.0,1.0,0.0,1.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.2,0.3,-0.92,Abandono,26.0,Não,Diurno,Feminino
"
4",39.0,1.0,9238.0,1.0,120.0,1.0,37.0,37.0,9.0,9.0,125.5,1.0,0.0,0.0,1.0,39.0,0.0,0.0,6.0,7.0,6.0,14.0,0.0,0.0,6.0,7.0,5.0,14.8,0.0,12.7,3.7,-1.7,Sucesso,34.0,Sim,Diurno,Feminino
"
1",1.0,1.0,171.0,1.0,139.0,1.0,37.0,37.0,9.0,9.0,124.0,1.0,0.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,2.6,0.32,Sucesso,18.0,Não,Diurno,Feminino
"
1",7.0,1.0,9500.0,3.0,130.0,1.0,37.0,37.0,9.0,5.0,130.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,7.0,7.0,0.0,0.0,7.0,0.0,7.0,7.0,0.0,0.0,7.0,16.2,0.3,-0.92,Abandono,34.0,Não,Diurno,Feminino
"
2",39.0,1.0,8014.0,3.0,110.0,1.0,37.0,37.0,9.0,9.0,160.5,0.0,0.0,0.0,1.0,38.0,0.0,8.0,11.0,11.0,11.0,12.636363636363637,0.0,5.0,8.0,8.0,8.0,11.0,0.0,13.9,-0.3,0.79,Sucesso,34.0,Não,Noturno,Feminino
